Local(a4),Profile(a20),SurveyNumber,Lat,Lon,Easting,Northing,OffLine,Depth1,Depth2,Date,Time(hhmmss),time(sec after midnight),Feature(a20)
FRF,594,1116,36.18389339,-75.74737689,902136.411,274798.195,414.992,599.155,-4.601,-43.465,20150915,172633,62793
FRF,594,1116,36.18389622,-75.74734878,902138.928,274798.592,417.493,598.666,-4.609,-43.462,20150915,172632,62792
FRF,594,1116,36.18390402,-75.74729133,902144.065,274799.626,422.673,597.879,-4.634,-43.465,20150915,172630,62790
FRF,594,1116,36.18390727,-75.74726278,902146.62,274800.071,425.226,597.422,-4.668,-43.509,20150915,172629,62789
FRF,594,1116,36.18391563,-75.74720855,902151.465,274801.158,430.15,596.784,-4.738,-43.605,20150915,172627,62787
FRF,594,1116,36.18392058,-75.74718241,902153.797,274801.784,432.556,596.573,-4.764,-43.631,20150915,172626,62786
FRF,594,1116,36.18393623,-75.7470996,902161.186,274803.763,440.176,595.903,-4.862,-43.775,20150915,172623,62783
FRF,594,1116,36.18394131,-75.74707081,902163.755,274804.411,442.811,595.632,-4.94,-43.807,20150915,172622,62782
FRF,594,1116,36.18394651,-75.74704222,902166.307,274805.073,445.436,595.38,-4.97,-43.828,20150915,172621,62781
FRF,594,1116,36.18395769,-75.74698671,902171.257,274806.476,450.567,595.003,-4.999,-43.862,20150915,172619,62779
FRF,594,1116,36.18396997,-75.74693268,902176.07,274807.997,455.61,594.784,-5.031,-43.913,20150915,172617,62777
FRF,594,1116,36.18397539,-75.74690595,902178.454,274808.677,458.083,594.606,-5.061,-43.92,20150915,172616,62776
FRF,594,1116,36.18398278,-75.74687953,902180.802,274809.574,460.596,594.645,-5.104,-43.965,20150915,172615,62775
FRF,594,1116,36.18398954,-75.74685259,902183.199,274810.403,463.132,594.603,-5.145,-43.977,20150915,172614,62774
FRF,594,1116,36.18401155,-75.74676933,902190.605,274813.09,471.01,594.592,-5.213,-44.08,20150915,172611,62771
FRF,594,1116,36.18401918,-75.7467411,902193.115,274814.019,473.686,594.605,-5.252,-44.119,20150915,172610,62770
FRF,594,1116,36.18403545,-75.74668568,902198.039,274815.987,478.987,594.768,-5.276,-44.152,20150915,172608,62768
FRF,594,1116,36.1840424,-75.74665829,902200.476,274816.838,481.568,594.733,-5.304,-44.155,20150915,172607,62767
FRF,594,1116,36.18404967,-75.74663036,902202.96,274817.727,484.206,594.717,-5.336,-44.208,20150915,172606,62766
FRF,594,1116,36.18405774,-75.74660236,902205.448,274818.704,486.878,594.783,-5.36,-44.219,20150915,172605,62765
FRF,594,1116,36.18407864,-75.7465173,902213.02,274821.273,494.872,594.604,-5.391,-44.281,20150915,172602,62762
FRF,594,1116,36.18408563,-75.7464905,902215.404,274822.128,497.405,594.591,-5.414,-44.273,20150915,172601,62761
FRF,594,1116,36.18409272,-75.7464646,902217.707,274822.991,499.864,594.613,-5.446,-44.308,20150915,172600,62760
FRF,594,1116,36.18410002,-75.74643943,902219.943,274823.874,502.267,594.677,-5.472,-44.324,20150915,172559,62759
FRF,594,1116,36.18411245,-75.74638875,902224.455,274825.402,507.03,594.568,-5.52,-44.381,20150915,172557,62757
FRF,594,1116,36.18411905,-75.74636222,902226.815,274826.212,509.524,594.521,-5.566,-44.412,20150915,172556,62756
FRF,594,1116,36.18413356,-75.74630524,902231.886,274827.989,514.897,594.454,-5.62,-44.509,20150915,172554,62754
FRF,594,1116,36.18414053,-75.74627512,902234.568,274828.851,517.712,594.345,-5.662,-44.542,20150915,172553,62753
FRF,594,1116,36.18415612,-75.74621691,902239.745,274830.752,523.227,594.359,-5.701,-44.59,20150915,172551,62751
FRF,594,1116,36.18416349,-75.7461905,902242.092,274831.647,525.739,594.396,-5.726,-44.591,20150915,172550,62750
FRF,594,1116,36.18417928,-75.74614162,902246.43,274833.542,530.463,594.691,-5.757,-44.61,20150915,172548,62748
FRF,594,1116,36.18418852,-75.74611696,902248.614,274834.64,532.891,594.974,-5.783,-44.631,20150915,172547,62747
FRF,594,1116,36.18420531,-75.74606339,902253.369,274836.659,538.05,595.243,-5.828,-44.699,20150915,172545,62745
FRF,594,1116,36.18421632,-75.74603555,902255.832,274837.963,540.811,595.625,-5.871,-44.718,20150915,172544,62744
FRF,594,1116,36.18423555,-75.74597932,902260.817,274840.262,546.282,596.078,-5.948,-44.815,20150915,172542,62742
FRF,594,1116,36.1842466,-75.745953,902263.143,274841.564,548.913,596.505,-5.961,-44.828,20150915,172541,62741
FRF,594,1116,36.1842776,-75.74587541,902270.006,274845.231,556.617,597.6,-6.023,-44.921,20150915,172538,62738
FRF,594,1116,36.18428626,-75.74584928,902272.324,274846.268,559.15,597.78,-6.051,-44.923,20150915,172537,62737
FRF,594,1116,36.1842954,-75.74582353,902274.605,274847.359,561.666,598.024,-6.098,-44.964,20150915,172536,62736
FRF,594,1116,36.18430338,-75.74579786,902276.885,274848.319,564.137,598.145,-6.129,-44.955,20150915,172535,62735
FRF,594,1116,36.18432571,-75.74571575,902284.185,274851.037,571.927,598.199,-6.161,-45.059,20150915,172532,62732
FRF,594,1116,36.18433236,-75.74568741,902286.709,274851.859,574.58,598.107,-6.212,-45.079,20150915,172531,62731
FRF,594,1116,36.18434109,-75.74565993,902289.148,274852.907,577.23,598.257,-6.234,-45.081,20150915,172530,62730
FRF,594,1116,36.18435465,-75.74560355,902294.168,274854.578,582.519,598.108,-6.27,-45.084,20150915,172528,62728
FRF,594,1116,36.18437097,-75.74554821,902299.084,274856.551,587.813,598.278,-6.334,-45.201,20150915,172526,62726
FRF,594,1116,36.18438025,-75.74552086,902301.509,274857.661,590.472,598.49,-6.356,-45.238,20150915,172525,62725
FRF,594,1116,36.18439734,-75.74546372,902306.583,274859.724,595.945,598.691,-6.405,-45.3,20150915,172523,62723
FRF,594,1116,36.18440659,-75.74543499,902309.133,274860.835,598.722,598.862,-6.436,-45.294,20150915,172522,62722
FRF,594,1116,36.18441384,-75.74540606,902311.708,274861.724,601.445,598.815,-6.47,-45.329,20150915,172521,62721
FRF,594,1116,36.18442878,-75.74535219,902316.497,274863.54,606.567,598.882,-6.491,-45.352,20150915,172519,62719
FRF,594,1116,36.18443454,-75.74532554,902318.872,274864.257,609.044,598.742,-6.527,-45.412,20150915,172518,62718
FRF,594,1116,36.18444128,-75.74529897,902321.236,274865.083,611.548,598.709,-6.558,-45.404,20150915,172517,62717
FRF,594,1116,36.18445329,-75.74524388,902326.146,274866.578,616.673,598.432,-6.598,-45.473,20150915,172515,62715
FRF,594,1116,36.18445951,-75.74521598,902328.631,274867.35,619.272,598.306,-6.624,-45.483,20150915,172514,62714
FRF,594,1116,36.18447155,-75.74515967,902333.649,274868.851,624.5,597.998,-6.659,-45.551,20150915,172512,62712
FRF,594,1116,36.1844769,-75.74513145,902336.167,274869.528,627.098,597.772,-6.688,-45.541,20150915,172511,62711
FRF,594,1116,36.18448974,-75.74507549,902341.151,274871.117,632.325,597.558,-6.734,-45.583,20150915,172509,62709
FRF,594,1116,36.18449473,-75.74504703,902343.692,274871.754,634.93,597.286,-6.765,-45.618,20150915,172508,62708
FRF,594,1116,36.18450869,-75.7449896,902348.805,274873.472,640.322,597.15,-6.825,-45.71,20150915,172506,62706
FRF,594,1116,36.18451454,-75.74496074,902351.378,274874.206,642.991,596.958,-6.842,-45.709,20150915,172505,62705
FRF,594,1116,36.18452998,-75.74490457,902356.372,274876.083,648.326,597.012,-6.926,-45.838,20150915,172503,62703
FRF,594,1116,36.18454443,-75.74484993,902361.232,274877.847,653.496,597.005,-7.003,-45.87,20150915,172501,62701
FRF,594,1116,36.18455194,-75.74482271,902363.651,274878.76,656.082,597.034,-6.999,-45.838,20150915,172500,62700
FRF,594,1116,36.18456686,-75.74476874,902368.45,274880.574,661.212,597.095,-7.012,-45.868,20150915,172458,62698
FRF,594,1116,36.18457471,-75.74474152,902370.868,274881.525,663.809,597.161,-7.048,-45.915,20150915,172457,62697
FRF,594,1116,36.18458119,-75.7447135,902373.363,274882.326,666.428,597.059,-7.076,-45.905,20150915,172456,62696
FRF,594,1116,36.18460159,-75.74463066,902380.738,274884.834,674.216,596.89,-7.107,-45.997,20150915,172453,62693
FRF,594,1116,36.18460875,-75.74460269,902383.226,274885.709,676.853,596.86,-7.133,-46.031,20150915,172452,62692
FRF,594,1116,36.18461397,-75.74457451,902385.741,274886.372,679.443,596.622,-7.175,-46.02,20150915,172451,62691
FRF,594,1116,36.18462025,-75.74454722,902388.171,274887.148,681.992,596.519,-7.199,-46.047,20150915,172450,62690
FRF,594,1116,36.18464053,-75.74446638,902395.366,274889.636,689.604,596.392,-7.248,-46.115,20150915,172447,62687
FRF,594,1116,36.18464699,-75.74443886,902397.816,274890.434,692.179,596.303,-7.249,-46.116,20150915,172446,62686
FRF,594,1116,36.18466167,-75.74438425,902402.672,274892.223,697.354,596.321,-7.297,-46.175,20150915,172444,62684
FRF,594,1116,36.18466805,-75.74435635,902405.157,274893.013,699.959,596.212,-7.322,-46.199,20150915,172443,62683
FRF,594,1116,36.18467339,-75.74432786,902407.7,274893.689,702.58,595.977,-7.362,-46.216,20150915,172442,62682
FRF,594,1116,36.18468052,-75.74429897,902410.271,274894.565,705.295,595.919,-7.39,-46.24,20150915,172441,62681
FRF,594,1116,36.18469405,-75.74421209,902418.032,274896.322,713.189,594.913,-7.419,-46.316,20150915,172438,62678
FRF,594,1116,36.18469597,-75.74418373,902420.575,274896.619,715.68,594.321,-7.446,-46.314,20150915,172437,62677
FRF,594,1116,36.18469882,-75.74415624,902423.036,274897.015,718.128,593.85,-7.475,-46.344,20150915,172436,62676
FRF,594,1116,36.18470151,-75.74412913,902425.463,274897.394,720.538,593.375,-7.489,-46.352,20150915,172435,62675
FRF,594,1116,36.18470831,-75.74405085,902432.477,274898.378,727.464,591.898,-7.51,-46.386,20150915,172432,62672
FRF,594,1116,36.18471008,-75.74402383,902434.9,274898.655,729.836,591.328,-7.528,-46.387,20150915,172431,62671
FRF,594,1116,36.18471262,-75.74399547,902437.44,274899.02,732.347,590.801,-7.558,-46.416,20150915,172430,62670
FRF,594,1116,36.18471518,-75.74396576,902440.102,274899.392,734.976,590.239,-7.581,-46.437,20150915,172429,62669
FRF,594,1116,36.18472092,-75.74390344,902445.684,274900.212,740.501,589.098,-7.614,-46.499,20150915,172427,62667
FRF,594,1116,36.18472398,-75.74387209,902448.491,274900.644,743.286,588.543,-7.645,-46.5,20150915,172426,62666
FRF,594,1116,36.18473094,-75.74381312,902453.768,274901.59,748.568,587.625,-7.687,-46.554,20150915,172424,62664
FRF,594,1116,36.18473609,-75.74378548,902456.234,274902.242,751.108,587.393,-7.705,-46.572,20150915,172423,62663
FRF,594,1116,36.18475183,-75.74370674,902463.256,274904.221,758.383,586.848,-7.739,-46.64,20150915,172420,62660
FRF,594,1116,36.184757,-75.7436807,902465.578,274904.871,760.788,586.663,-7.758,-46.637,20150915,172419,62659
FRF,594,1116,36.18476538,-75.74365462,902467.892,274905.877,763.306,586.816,-7.793,-46.628,20150915,172418,62658
FRF,594,1116,36.18477363,-75.74362747,902470.303,274906.872,765.912,586.925,-7.814,-46.649,20150915,172417,62657
FRF,594,1116,36.18480496,-75.74354552,902477.557,274910.589,774,587.934,-7.877,-46.743,20150915,172414,62654
FRF,594,1116,36.18481893,-75.74352004,902479.797,274912.213,776.661,588.692,-7.882,-46.748,20150915,172413,62653
FRF,594,1116,36.18484653,-75.74347139,902484.07,274915.418,781.773,590.24,-7.907,-46.791,20150915,172411,62651
FRF,594,1116,36.18485939,-75.743448,902486.126,274916.912,784.217,590.94,-7.92,-46.792,20150915,172410,62650
FRF,594,1116,36.18487201,-75.74342424,902488.216,274918.382,786.684,591.605,-7.941,-46.791,20150915,172409,62649
FRF,594,1116,36.18488413,-75.74339999,902490.352,274919.798,789.175,592.204,-7.953,-46.806,20150915,172408,62648
FRF,594,1116,36.18490728,-75.74334867,902494.883,274922.517,794.364,593.207,-7.991,-46.857,20150915,172406,62646
FRF,594,1116,36.18491869,-75.7433228,902497.166,274923.858,796.968,593.685,-7.982,-46.848,20150915,172405,62645
FRF,594,1116,36.18495521,-75.74325007,902503.572,274928.124,804.447,595.5,-8.039,-46.927,20150915,172402,62642
FRF,594,1116,36.18496934,-75.74322815,902505.492,274929.755,806.81,596.375,-8.05,-46.942,20150915,172401,62641
FRF,594,1116,36.18500317,-75.74319101,902508.708,274933.617,811.154,598.902,-8.073,-46.949,20150915,172359,62639
FRF,576,1116,36.18271116,-75.75087588,901826.123,274656.776,75.037,572.539,3.108,-35.76,20150915,175033,64233
FRF,576,1116,36.18271268,-75.75087035,901826.615,274656.961,75.562,572.545,3.007,-35.861,20150915,175032,64232
FRF,576,1116,36.1827176,-75.75085775,901827.73,274657.544,76.81,572.711,2.821,-36.047,20150915,175031,64231
FRF,576,1116,36.18272179,-75.75084368,901828.98,274658.049,78.157,572.757,2.742,-36.126,20150915,175030,64230
FRF,576,1116,36.18272771,-75.75082523,901830.618,274658.761,79.94,572.865,2.676,-36.192,20150915,175029,64229
FRF,576,1116,36.182735,-75.75080364,901832.532,274659.632,82.036,573.028,2.56,-36.308,20150915,175028,64228
FRF,576,1116,36.18274295,-75.75077764,901834.841,274660.591,84.534,573.138,2.202,-36.666,20150915,175027,64227
FRF,576,1116,36.18275244,-75.75074748,901837.518,274661.732,87.44,573.294,1.833,-37.035,20150915,175026,64226
FRF,576,1116,36.18276388,-75.75071361,901840.522,274663.1,90.731,573.55,1.525,-37.343,20150915,175025,64225
FRF,576,1116,36.18277673,-75.75068062,901843.441,274664.623,93.995,573.982,1.379,-37.489,20150915,175024,64224
FRF,576,1116,36.18278963,-75.7506489,901846.246,274666.147,97.152,574.453,1.43,-37.438,20150915,175023,64223
FRF,576,1116,36.182803,-75.75061574,901849.179,274667.728,100.449,574.934,1.327,-37.541,20150915,175022,64222
FRF,576,1116,36.1828162,-75.75058228,901852.139,274669.289,103.765,575.387,0.974,-37.894,20150915,175021,64221
FRF,576,1116,36.18282832,-75.75055319,901854.711,274670.72,106.671,575.851,0.613,-38.255,20150915,175020,64220
FRF,576,1116,36.18283866,-75.75052901,901856.847,274671.937,109.095,576.263,0.378,-38.49,20150915,175019,64219
FRF,576,1116,36.18284605,-75.75050985,901858.543,274672.814,110.989,576.506,0.194,-38.674,20150915,175018,64218
FRF,576,1116,36.18285184,-75.75049501,901859.856,274673.5,112.457,576.701,0.036,-38.832,20150915,175017,64217
FRF,576,1116,36.18285618,-75.75048172,901861.035,274674.02,113.743,576.786,-0.09,-38.958,20150915,175016,64216
FRF,576,1116,36.18286036,-75.75047023,901862.053,274674.518,114.87,576.905,-0.256,-39.124,20150915,175015,64215
FRF,576,1116,36.18286677,-75.75045261,901863.614,274675.28,116.597,577.087,-0.323,-39.191,20150915,175014,64214
FRF,576,1116,36.18287327,-75.75043454,901865.214,274676.054,118.366,577.266,-0.486,-39.354,20150915,175013,64213
FRF,576,1116,36.18287905,-75.7504194,901866.554,274676.739,119.859,577.451,-0.738,-39.606,20150915,175012,64212
FRF,576,1116,36.18288624,-75.75040212,901868.082,274677.587,121.585,577.724,-0.973,-39.841,20150915,175011,64211
FRF,576,1116,36.18289214,-75.75038656,901869.46,274678.288,123.12,577.911,-0.969,-39.837,20150915,175010,64210
FRF,576,1116,36.18289646,-75.75037643,901870.355,274678.797,124.135,578.083,-1.011,-39.879,20150915,175009,64209
FRF,576,1116,36.18289956,-75.75036816,901871.087,274679.165,124.949,578.178,-1.027,-39.895,20150915,175008,64208
FRF,576,1116,36.18290184,-75.75036262,901871.577,274679.434,125.502,578.263,-1.072,-39.94,20150915,175007,64207
FRF,576,1116,36.18290419,-75.75035642,901872.126,274679.714,126.113,578.338,-1.144,-40.012,20150915,175005,64205
FRF,576,1116,36.18290629,-75.75035073,901872.63,274679.963,126.672,578.399,-1.157,-40.025,20150915,175003,64203
FRF,576,1116,36.1829092,-75.75034255,901873.355,274680.31,127.472,578.477,-1.23,-40.098,20150915,175001,64201
FRF,576,1116,36.18291229,-75.7503355,901873.978,274680.673,128.182,578.604,-1.248,-40.116,20150915,175000,64200
FRF,576,1116,36.18291575,-75.75032681,901874.746,274681.083,129.044,578.727,-1.283,-40.151,20150915,174959,64199
FRF,576,1116,36.18291932,-75.75031536,901875.763,274681.512,130.146,578.782,-1.316,-40.184,20150915,174958,64198
FRF,576,1116,36.18292283,-75.75030282,901876.877,274681.939,131.339,578.801,-1.366,-40.234,20150915,174957,64197
FRF,576,1116,36.18292737,-75.75029145,901877.883,274682.475,132.468,578.96,-1.369,-40.237,20150915,174956,64196
FRF,576,1116,36.18293222,-75.75027993,901878.901,274683.047,133.62,579.149,-1.351,-40.219,20150915,174955,64195
FRF,576,1116,36.18293835,-75.75026709,901880.034,274683.765,134.93,579.436,-1.273,-40.141,20150915,174954,64194
FRF,576,1116,36.1829451,-75.75025172,901881.39,274684.559,136.476,579.717,-1.272,-40.14,20150915,174953,64193
FRF,576,1116,36.18295266,-75.75023319,901883.029,274685.452,138.322,579.995,-1.326,-40.194,20150915,174952,64192
FRF,576,1116,36.18296953,-75.75018899,901886.942,274687.453,142.684,580.535,-1.69,-40.345,20150915,174950,64190
FRF,576,1116,36.1829786,-75.75016351,901889.2,274688.534,145.175,580.778,-2.039,-40.349,20150915,174949,64189
FRF,576,1116,36.18298736,-75.75013701,901891.55,274689.583,147.742,580.959,-1.983,-40.395,20150915,174948,64188
FRF,576,1116,36.18300134,-75.75008553,901896.128,274691.285,152.626,580.99,-1.997,-40.422,20150915,174946,64186
FRF,576,1116,36.18300761,-75.75006077,901898.332,274692.053,154.96,580.957,-1.964,-40.364,20150915,174945,64185
FRF,576,1116,36.18301442,-75.75003677,901900.464,274692.879,157.246,581.003,-2.047,-40.351,20150915,174944,64184
FRF,576,1116,36.18302514,-75.74998834,901904.78,274694.21,161.757,580.775,-2.094,-40.429,20150915,174942,64182
FRF,576,1116,36.18303083,-75.7499648,901906.876,274694.911,163.966,580.716,-2.198,-40.38,20150915,174941,64181
FRF,576,1116,36.18304711,-75.7498973,901912.885,274696.915,170.298,580.541,-2.306,-40.412,20150915,174938,64178
FRF,576,1116,36.18305295,-75.74987524,901914.848,274697.628,172.387,580.539,-2.37,-40.349,20150915,174937,64177
FRF,576,1116,36.18305923,-75.74985341,901916.787,274698.389,174.469,580.59,-2.416,-40.327,20150915,174936,64176
FRF,576,1116,36.1830656,-75.74983031,901918.841,274699.164,176.664,580.615,-2.415,-40.294,20150915,174935,64175
FRF,576,1116,36.18307955,-75.7497819,901923.142,274700.852,181.283,580.728,-2.429,-40.267,20150915,174933,64173
FRF,576,1116,36.18308707,-75.74975676,901925.376,274701.761,183.693,580.817,-2.423,-40.205,20150915,174932,64172
FRF,576,1116,36.18310225,-75.74970488,901929.985,274703.597,188.653,580.964,-2.466,-40.156,20150915,174930,64170
FRF,576,1116,36.1831091,-75.74967721,901932.447,274704.438,191.254,580.911,-2.456,-40.148,20150915,174929,64169
FRF,576,1116,36.18312123,-75.7496201,901937.538,274705.952,196.555,580.59,-2.44,-40.318,20150915,174927,64167
FRF,576,1116,36.18312671,-75.7495921,901940.035,274706.642,199.138,580.383,-2.401,-40.362,20150915,174926,64166
FRF,576,1116,36.18313748,-75.74953961,901944.715,274707.991,203.997,580.048,-2.37,-40.353,20150915,174924,64164
FRF,576,1116,36.18314186,-75.7495147,901946.939,274708.55,206.278,579.812,-2.346,-40.393,20150915,174923,64163
FRF,576,1116,36.18314842,-75.74946734,901951.173,274709.417,210.552,579.176,-2.319,-40.396,20150915,174921,64161
FRF,576,1116,36.18315099,-75.74944486,901953.185,274709.769,212.563,578.818,-2.316,-40.409,20150915,174920,64160
FRF,576,1116,36.1831569,-75.74940106,901957.102,274710.553,216.512,578.213,-2.265,-40.353,20150915,174918,64158
FRF,576,1116,36.18316445,-75.7493579,901960.955,274711.517,220.462,577.8,-2.242,-40.372,20150915,174916,64156
FRF,576,1116,36.18317308,-75.74931301,901964.959,274712.607,224.597,577.453,-2.281,-40.253,20150915,174914,64154
FRF,576,1116,36.183177,-75.74928924,901967.082,274713.112,226.765,577.2,-2.292,-40.313,20150915,174913,64153
